2003,"VESUVIUS","Vesuvius India Limited","VESUVIUS.NS"
2004,"VETO","Veto Switchgears And Cables Limited","VETO.NS"
2005,"VGUARD","V-Guard Industries Limited","VGUARD.NS"
2006,"VHL","Vardhman Holdings Limited","VHL.NS"
2007,"VHLTD","Viceroy Hotels Limited","VHLTD.NS"
2008,"VIDHIING","Vidhi Specialty Food Ingredients Limited","VIDHIING.NS"
2009,"VIJAYA","Vijaya Diagnostic Centre Limited","VIJAYA.NS"
2010,"VIJIFIN","Viji Finance Limited","VIJIFIN.NS"
2011,"VIKASECO","Vikas EcoTech Limited","VIKASECO.NS"
2012,"VIKASLIFE","Vikas Lifecare Limited","VIKASLIFE.NS"
2013,"VIMTALABS","Vimta Labs Limited","VIMTALABS.NS"
2014,"VINATIORGA","Vinati Organics Limited","VINATIORGA.NS"
2015,"VINCOFE","Vintage Coffee And Beverages Limited","VINCOFE.NS"
2016,"VINDHYATEL","Vindhya Telelinks Limited","VINDHYATEL.NS"
2017,"VINEETLAB","Vineet Laboratories Limited","VINEETLAB.NS"
2018,"VINNY","Vinny Overseas Limited","VINNY.NS"
2019,"VINYLINDIA","Vinyl Chemicals (India) Limited","VINYLINDIA.NS"
2020,"VIPCLOTHNG","VIP Clothing Limited","VIPCLOTHNG.NS"
2021,"VIPIND","VIP Industries Limited","VIPIND.NS"
2022,"VIPULLTD","Vipul Limited","VIPULLTD.NS"
2023,"VIRINCHI","Virinchi Limited","VIRINCHI.NS"
2024,"VISAKAIND","Visaka Industries Limited","VISAKAIND.NS"
2025,"VISASTEEL","Visa Steel Limited","VISASTEEL.NS"
2026,"VISHNU","Vishnu Chemicals Limited","VISHNU.NS"
2027,"VISHWARAJ","Vishwaraj Sugar Industries Limited","VISHWARAJ.NS"
2028,"VIVIDHA","Visagar Polytex Limited","VIVIDHA.NS"
2029,"VLEGOV","VL E-Governance & IT Solutions Limited","VLEGOV.NS"
2030,"VLSFINANCE","VLS Finance Limited","VLSFINANCE.NS"
2031,"VMART","V-Mart Retail Limited","VMART.NS"
2032,"VMM","Vishal Mega Mart Limited","VMM.NS"
2033,"VOLTAMP","Voltamp Transformers Limited","VOLTAMP.NS"
2034,"VOLTAS","Voltas Limited","VOLTAS.NS"
2035,"VPRPL","Vishnu Prakash R Punglia Limited","VPRPL.NS"
2036,"VRAJ","Vraj Iron and Steel Limited","VRAJ.NS"
2037,"VRLLOG","VRL Logistics Limited","VRLLOG.NS"
2038,"VSSL","Vardhman Special Steels Limited","VSSL.NS"
2039,"VSTIND","VST Industries Limited","VSTIND.NS"
2040,"VSTL","Vibhor Steel Tubes Limited","VSTL.NS"
2041,"VSTTILLERS","V.S.T Tillers Tractors Limited","VSTTILLERS.NS"
2042,"VTL","Vardhman Textiles Limited","VTL.NS"
2043,"WAAREEENER","Waaree Energies Limited","WAAREEENER.NS"
2044,"WAAREERTL","Waaree Renewable Technologies Limited","WAAREERTL.NS"
2045,"WABAG","VA Tech Wabag Limited","WABAG.NS"
2046,"WALCHANNAG","Walchandnagar Industries Limited","WALCHANNAG.NS"
2047,"WANBURY","Wanbury Limited","WANBURY.NS"
2048,"WCIL","Western Carriers (India) Limited","WCIL.NS"
2049,"WEALTH","Wealth First Portfolio Managers Limited","WEALTH.NS"
2050,"WEBELSOLAR","Websol Energy System Limited","WEBELSOLAR.NS"
2051,"WEIZMANIND","Weizmann Limited","WEIZMANIND.NS"
2052,"WEL","Wonder Electricals Limited","WEL.NS"
2053,"WELCORP","Welspun Corp Limited","WELCORP.NS"
2054,"WELENT","Welspun Enterprises Limited","WELENT.NS"
2055,"WELINV","Welspun Investments and Commercials Limited","WELINV.NS"
2056,"WELSPUNLIV","Welspun Living Limited","WELSPUNLIV.NS"
2057,"WENDT","Wendt (India) Limited","WENDT.NS"
2058,"WESTLIFE","WESTLIFE FOODWORLD LIMITED","WESTLIFE.NS"
2059,"WEWIN","WE WIN LIMITED","WEWIN.NS"
2060,"WHEELS","Wheels India Limited","WHEELS.NS"
2061,"WHIRLPOOL","Whirlpool of India Limited","WHIRLPOOL.NS"
2062,"WILLAMAGOR","Williamson Magor & Company Limited","WILLAMAGOR.NS"
2063,"WINDLAS","Windlas Biotech Limited","WINDLAS.NS"
2064,"WINDMACHIN","Windsor Machines Limited","WINDMACHIN.NS"
2065,"WINSOME","Winsome Yarns Limited","WINSOME.NS"
2066,"WIPL","The Western India Plywoods Limited","WIPL.NS"
2067,"WIPRO","Wipro Limited","WIPRO.NS"
2068,"WOCKPHARMA","Wockhardt Limited","WOCKPHARMA.NS"
2069,"WONDERLA","Wonderla Holidays Limited","WONDERLA.NS"
2070,"WORTH","Worth Peripherals Limited","WORTH.NS"
2071,"WSI","W S Industries (I) Limited","WSI.NS"
2072,"WSTCSTPAPR","West Coast Paper Mills Limited","WSTCSTPAPR.NS"
2073,"XCHANGING","Xchanging Solutions Limited","XCHANGING.NS"
2074,"XELPMOC","Xelpmoc Design And Tech Limited","XELPMOC.NS"
2075,"XPROINDIA","Xpro India Limited","XPROINDIA.NS"
2076,"XTGLOBAL","Xtglobal Infotech Limited","XTGLOBAL.NS"
2077,"YAARI","Yaari Digital Integrated Services Limited","YAARI.NS"
2078,"YASHO","Yasho Industries Limited","YASHO.NS"
2079,"YATHARTH","Yatharth Hospital & Trauma Care Services Limited","YATHARTH.NS"
2080,"YATRA","Yatra Online Limited","YATRA.NS"
2081,"YESBANK","Yes Bank Limited","YESBANK.NS"
2082,"YUKEN","Yuken India Limited","YUKEN.NS"
2083,"ZAGGLE","Zaggle Prepaid Ocean Services Limited","ZAGGLE.NS"
2084,"ZEEL","Zee Entertainment Enterprises Limited","ZEEL.NS"
2085,"ZEELEARN","Zee Learn Limited","ZEELEARN.NS"
2086,"ZEEMEDIA","Zee Media Corporation Limited","ZEEMEDIA.NS"
2087,"ZENITHEXPO","Zenith Exports Limited","ZENITHEXPO.NS"
2088,"ZENITHSTL","Zenith Steel Pipes & Industries Limited","ZENITHSTL.NS"
2089,"ZENSARTECH","Zensar Technologies Limited","ZENSARTECH.NS"
2090,"ZENTEC","Zen Technologies Limited","ZENTEC.NS"
2091,"ZFCVINDIA","ZF Commercial Vehicle Control Systems India Limited","ZFCVINDIA.NS"
2092,"ZIMLAB","Zim Laboratories Limited","ZIMLAB.NS"
2093,"ZODIAC","Zodiac Energy Limited","ZODIAC.NS"
2094,"ZODIACLOTH","Zodiac Clothing Company Limited","ZODIACLOTH.NS"
2095,"ZOTA","Zota Health Care LImited","ZOTA.NS"
,"ZUARI","Zuari Agro Chemicals Limited","ZUARI.NS"
,"ZUARIIND","ZUARI INDUSTRIES LIMITED","ZUARIIND.NS"
,"ZYDUSLIFE","Zydus Lifesciences Limited","ZYDUSLIFE.NS"
,"ZYDUSWELL","Zydus Wellness Limited","ZYDUSWELL.NS"
